opp_id,rep_id,product_id,region_id,channel_id,stage,deal_value,deal_value_flag,created_date_id,close_date_id
OPP02434,REP035,PRD09,3,1,Closed Lost,314.87,OK,20251101,20251212
OPP02435,REP010,PRD12,5,2,Proposal,264.22,OK,20251108,
OPP02436,REP029,PRD04,4,5,Proposal,73.72,OK,20260618,
OPP02437,REP013,PRD06,5,2,Proposal,138.35,OK,20260630,
OPP02438,REP036,PRD02,5,1,Lead,149.09,OK,20260304,
OPP02439,REP024,PRD12,1,1,Lead,182.4,OK,20260515,
OPP02440,REP025,PRD05,1,4,Closed Won,511.12,OK,20251005,20260501
OPP02441,REP023,PRD12,4,2,Proposal,530.66,OK,20260408,
OPP02442,REP019,PRD02,1,5,Closed Won,95.86,OK,20251212,20260605
OPP02443,REP031,PRD02,3,1,Lead,66.48,OK,20260228,
OPP02444,REP040,PRD13,2,4,Qualified,313.72,OK,20260628,
OPP02445,REP024,PRD09,1,3,Proposal,847.16,OK,20260125,
OPP02446,REP025,PRD11,1,2,Proposal,1374.84,OK,20251005,
OPP02447,REP009,PRD06,3,2,Closed Lost,362.58,OK,20250912,20251112
OPP02448,REP035,PRD13,3,3,Qualified,152.72,OK,20260225,
OPP02449,REP005,PRD04,5,1,Qualified,21.77,OK,20250804,
OPP02450,REP034,PRD12,1,2,Closed Won,320.79,OK,20251218,20260424
OPP02451,REP005,PRD07,5,1,Closed Won,64.07,OK,20251027,20251201
OPP02452,REP015,PRD04,4,3,Lead,28.19,OK,20260112,
OPP02453,REP019,PRD04,1,3,Lead,89.96,OK,20260406,
OPP02454,REP023,PRD15,4,2,Lead,643.54,OK,20260507,
OPP02455,REP005,PRD09,5,1,Qualified,181.46,OK,20260806,
OPP02456,REP021,PRD03,2,4,Lead,958.14,OK,20250811,
OPP02457,REP014,PRD07,2,2,Proposal,107.17,OK,20260221,
OPP02458,REP017,PRD13,4,2,Qualified,224.49,OK,20260122,
OPP02459,REP022,PRD01,5,2,Lead,45.51,OK,20251116,
OPP02460,REP030,PRD05,4,1,Lead,1116.15,OK,20250728,
OPP02461,REP016,PRD03,2,1,Lead,1085.68,OK,20260514,
OPP02462,REP028,PRD13,2,5,Closed Won,18.51,OK,20260620,20260812
OPP02463,REP035,PRD03,3,1,Proposal,284.76,OK,20260114,
OPP02464,REP013,PRD07,5,3,Qualified,64.19,OK,20250915,
OPP02465,REP004,PRD14,5,4,Qualified,52.16,OK,20260627,
OPP02466,REP013,PRD11,5,1,Qualified,2335.16,OK,20250921,
OPP02467,REP001,PRD05,4,4,Closed Won,590.62,OK,20251020,20251206
OPP02468,REP001,PRD02,4,2,Lead,218.84,OK,20250713,
OPP02469,REP028,PRD01,2,1,Proposal,20.02,OK,20250820,
OPP02470,REP017,PRD13,4,4,Closed Lost,70.86,OK,20251223,20260211
OPP02471,REP012,PRD06,3,2,Lead,501.23,OK,20251204,
OPP02472,REP011,PRD08,4,1,Proposal,404.47,OK,20260511,
OPP02473,REP036,PRD02,5,5,Closed Lost,423.92,OK,20260419,20260830
OPP02474,REP013,PRD07,5,1,Closed Won,226.91,OK,20250907,20260421
OPP02475,REP012,PRD04,3,2,Proposal,71.48,OK,20260121,
OPP02476,REP033,PRD06,4,2,Lead,157.18,OK,20250831,
OPP02477,REP038,PRD02,5,1,Lead,77.02,OK,20250720,
OPP02478,REP007,PRD07,3,2,Lead,38.66,OK,20250823,
OPP02479,REP031,PRD15,3,4,Qualified,2877.39,OK,20251204,
OPP02480,REP012,PRD07,3,2,Proposal,44.94,OK,20260613,
OPP02481,REP021,PRD04,2,1,Lead,36.06,OK,20251012,
OPP02482,REP020,PRD02,4,4,Lead,19.62,OK,20250913,
OPP02483,REP030,PRD02,4,1,Proposal,125.56,OK,20260318,
OPP02484,REP021,PRD09,2,1,Proposal,130.18,OK,20251007,
OPP02485,REP002,PRD06,5,2,Proposal,246.39,OK,20250806,
OPP02486,REP005,PRD03,5,2,Lead,421.32,OK,20260627,
OPP02487,REP004,PRD11,5,2,Proposal,3856.33,OK,20250812,
OPP02488,REP018,PRD09,5,2,Closed Won,277.43,OK,20251111,20260621
OPP02489,REP009,PRD12,3,4,Proposal,34.06,OK,20260605,
OPP02490,REP026,PRD07,3,3,Lead,56.98,OK,20260506,
OPP02491,REP033,PRD13,4,2,Qualified,142.85,OK,20260724,
OPP02492,REP037,PRD15,3,3,Lead,526.31,OK,20250726,
OPP02493,REP027,PRD02,3,1,Lead,151.36,OK,20260427,
OPP02494,REP026,PRD11,3,4,Lead,1205.75,OK,20260531,
OPP02495,REP012,PRD09,3,1,Lead,626.92,OK,20251115,
OPP02496,REP022,PRD15,5,2,Closed Lost,318.31,OK,20260404,20260515
OPP02497,REP038,PRD06,5,2,Closed Won,187.61,OK,20251126,20260312
OPP02498,REP017,PRD12,4,2,Closed Lost,410.42,OK,20260206,20260729
OPP02499,REP030,PRD10,4,1,Lead,45.53,OK,20251027,
OPP02500,REP020,PRD03,4,1,Qualified,667.13,OK,20250730,
OPP02501,REP021,PRD08,2,2,Qualified,1575.44,OK,20260110,
OPP02502,REP010,PRD02,5,2,Lead,154.69,OK,20260218,
OPP02503,REP033,PRD03,4,5,Lead,42.56,OK,20260726,
OPP02504,REP010,PRD03,5,4,Proposal,149.93,OK,20260520,
OPP02505,REP025,PRD05,1,4,Proposal,311.63,OK,20260711,
OPP02506,REP017,PRD06,4,3,Lead,341.6,OK,20250820,
OPP02507,REP033,PRD08,4,2,Qualified,2966.44,OK,20250910,
OPP02508,REP035,PRD03,3,4,Closed Won,437.91,OK,20260206,20260704
OPP02509,REP023,PRD15,4,4,Lead,4535.9,OK,20251018,
OPP02510,REP033,PRD09,4,2,Closed Lost,62.1,OK,20260525,20260702
OPP02511,REP008,PRD10,3,3,Closed Won,11.14,OK,20260816,20260822
OPP02512,REP029,PRD14,4,2,Qualified,78.31,OK,20260830,
OPP02513,REP023,PRD14,4,5,Proposal,28.31,OK,20250719,
OPP02514,REP023,PRD10,4,2,Lead,85.88,OK,20260427,
OPP02515,REP022,PRD03,5,1,Proposal,713.79,OK,20260408,
OPP02516,REP034,PRD03,1,1,Qualified,930.14,OK,20260711,
OPP02517,REP006,PRD13,2,5,Lead,127.11,OK,20260830,
OPP02518,REP031,PRD08,3,4,Qualified,2159.27,OK,20260715,
OPP02519,REP002,PRD04,5,2,Proposal,42.68,OK,20260328,
OPP02520,REP010,PRD02,5,3,Lead,71.07,OK,20260729,
OPP02521,REP017,PRD09,4,2,Proposal,471.14,OK,20260310,
OPP02522,REP012,PRD13,3,2,Lead,46.65,OK,20260501,
OPP02523,REP011,PRD03,4,4,Qualified,229.5,OK,20260130,
OPP02524,REP014,PRD02,2,1,Qualified,112.99,OK,20251120,
OPP02525,REP016,PRD13,2,1,Qualified,139.79,OK,20250724,
OPP02526,REP024,PRD01,1,3,Proposal,44.52,OK,20260308,
OPP02527,REP031,PRD06,3,2,Qualified,159.79,OK,20251221,
OPP02528,REP039,PRD09,1,5,Closed Won,513.34,OK,20250726,20260301
OPP02529,REP015,PRD07,4,1,Lead,32.73,OK,20250818,
OPP02530,REP013,PRD02,5,2,Lead,148.57,OK,20260705,
OPP02531,REP005,PRD01,5,5,Lead,86.71,OK,20260819,
OPP02532,REP028,PRD04,2,2,Lead,86.27,OK,20260407,
OPP02533,REP028,PRD13,2,2,Lead,263.0,OK,20251231,
OPP02534,REP020,PRD07,4,3,Qualified,103.44,OK,20251104,
OPP02535,REP012,PRD02,3,1,Qualified,107.23,OK,20250919,
OPP02536,REP031,PRD14,3,1,Lead,326.18,OK,20260112,
OPP02537,REP003,PRD08,3,3,Lead,779.76,OK,20260107,
OPP02538,REP017,PRD11,4,2,Qualified,2607.69,OK,20260127,
OPP02539,REP030,PRD07,4,3,Qualified,152.85,OK,20260822,
OPP02540,REP022,PRD02,5,2,Proposal,211.48,OK,20250816,
OPP02541,REP019,PRD05,1,2,Closed Won,564.42,OK,20251221,20260801
OPP02542,REP021,PRD08,2,3,Lead,2829.12,OK,20260501,
OPP02543,REP013,PRD07,5,5,Proposal,329.2,OK,20260405,
OPP02544,REP020,PRD08,4,5,Lead,3564.4,OK,20251115,
OPP02545,REP026,PRD10,3,4,Qualified,78.95,OK,20251117,
OPP02546,REP033,PRD09,4,5,Qualified,116.18,OK,20260103,
OPP02547,REP006,PRD15,2,4,Proposal,732.37,OK,20260308,
OPP02548,REP011,PRD03,4,2,Lead,598.51,OK,20260408,
OPP02549,REP027,PRD13,3,2,Closed Won,73.82,OK,20250725,20260424
OPP02550,REP030,PRD14,4,5,Lead,3.72,OK,20251022,
OPP02551,REP016,PRD03,2,1,Lead,1826.46,OK,20251127,
OPP02552,REP028,PRD08,2,1,Lead,3604.47,OK,20260721,
OPP02553,REP037,PRD10,3,4,Lead,35.79,OK,20260829,
OPP02554,REP032,PRD14,4,2,Proposal,279.37,OK,20260301,
OPP02555,REP030,PRD07,4,1,Qualified,71.21,OK,20251117,
OPP02556,REP010,PRD04,5,3,Lead,75.21,OK,20260719,
OPP02557,REP006,PRD08,2,4,Qualified,3036.93,OK,20250802,
OPP02558,REP023,PRD09,4,1,Qualified,468.73,OK,20250912,
OPP02559,REP013,PRD01,5,2,Qualified,125.57,OK,20250816,
OPP02560,REP024,PRD14,1,4,Lead,95.99,OK,20251231,
OPP02561,REP032,PRD14,4,1,Closed Won,184.37,OK,20251220,20251227
OPP02562,REP014,PRD03,2,3,Lead,427.28,OK,20260816,
OPP02563,REP017,PRD11,4,2,Proposal,3337.41,OK,20260710,
OPP02564,REP022,PRD15,5,1,Qualified,720.75,OK,20250704,
OPP02565,REP025,PRD09,1,1,Lead,679.62,OK,20260318,
OPP02566,REP004,PRD03,5,3,Lead,72.25,OK,20251207,
OPP02567,REP027,PRD07,3,2,Qualified,35.66,OK,20251013,
OPP02568,REP007,PRD04,3,1,Closed Won,18.33,OK,20260325,20260811
OPP02569,REP008,PRD13,3,3,Lead,126.5,OK,20251118,
OPP02570,REP019,PRD03,1,1,Closed Lost,361.09,OK,20260312,20260323
OPP02571,REP025,PRD12,1,1,Qualified,232.77,OK,20250721,
OPP02572,REP003,PRD04,3,3,Qualified,25.59,OK,20251026,
OPP02573,REP032,PRD06,4,4,Proposal,202.62,OK,20251022,
OPP02574,REP019,PRD11,1,1,Qualified,2300.62,OK,20250928,
OPP02575,REP016,PRD03,2,4,Proposal,294.6,OK,20260816,
OPP02576,REP034,PRD03,1,4,Closed Lost,645.09,OK,20260413,20260427
OPP02577,REP006,PRD09,2,5,Qualified,451.53,OK,20260420,
OPP02578,REP030,PRD07,4,1,Proposal,276.71,OK,20260507,
OPP02579,REP004,PRD09,5,2,Proposal,203.88,OK,20250920,
OPP02580,REP005,PRD07,5,2,Proposal,140.75,OK,20260322,
OPP02581,REP016,PRD15,2,1,Lead,3975.89,OK,20260223,
OPP02582,REP008,PRD06,3,4,Qualified,252.11,OK,20260311,
OPP02583,REP011,PRD13,4,2,Lead,129.17,OK,20251017,
OPP02584,REP038,PRD09,5,1,Lead,461.43,OK,20251103,
OPP02585,REP012,PRD02,3,1,Qualified,191.2,OK,20260608,
OPP02586,REP008,PRD11,3,1,Qualified,1225.49,OK,20260717,
OPP02587,REP033,PRD15,4,1,Proposal,345.51,OK,20260307,
OPP02588,REP023,PRD07,4,3,Qualified,78.64,OK,20251116,
OPP02589,REP019,PRD08,1,1,Qualified,3151.81,OK,20260407,
OPP02590,REP021,PRD01,2,2,Lead,83.37,OK,20251224,
OPP02591,REP040,PRD05,2,3,Lead,1045.48,OK,20251117,
OPP02592,REP033,PRD01,4,1,Qualified,58.06,OK,20260423,
OPP02593,REP009,PRD08,3,2,Proposal,991.41,OK,20260227,
OPP02594,REP011,PRD08,4,1,Qualified,4104.65,OK,20260217,
OPP02595,REP005,PRD02,5,1,Lead,177.39,OK,20251010,
OPP02596,REP004,PRD09,5,2,Qualified,160.2,OK,20251119,
OPP02597,REP005,PRD01,5,3,Qualified,86.04,OK,20250705,
OPP02598,REP015,PRD06,4,4,Closed Lost,555.16,OK,20260504,20260822
OPP02599,REP031,PRD15,3,2,Lead,718.58,OK,20250729,
OPP02600,REP006,PRD12,2,5,Closed Won,103.88,OK,20251122,20260713
OPP02601,REP018,PRD10,5,1,Lead,106.55,OK,20260308,
OPP02602,REP008,PRD14,3,1,Lead,37.53,OK,20251222,
OPP02603,REP030,PRD06,4,1,Lead,599.4,OK,20250922,
OPP02604,REP026,PRD05,3,2,Qualified,527.59,OK,20260724,
OPP02605,REP033,PRD08,4,3,Lead,5470.03,OK,20251021,
OPP02606,REP018,PRD14,5,4,Lead,188.64,OK,20260318,
OPP02607,REP032,PRD12,4,1,Lead,25.0,OK,20250902,
OPP02608,REP007,PRD06,3,1,Lead,74.29,OK,20260104,
OPP02609,REP038,PRD11,5,2,Lead,709.37,OK,20260330,
OPP02610,REP035,PRD15,3,2,Lead,1068.96,OK,20260309,
OPP02611,REP022,PRD14,5,1,Lead,63.35,OK,20251111,
OPP02612,REP018,PRD09,5,4,Qualified,703.98,OK,20250910,
OPP02613,REP028,PRD03,2,1,Qualified,607.09,OK,20260321,
OPP02614,REP039,PRD12,1,4,Qualified,1130.57,OK,20260615,
OPP02615,REP028,PRD01,2,1,Qualified,3.26,OK,20250712,
OPP02616,REP021,PRD08,2,2,Lead,591.45,OK,20260125,
OPP02617,REP007,PRD14,3,4,Closed Lost,119.86,OK,20251213,20260319
OPP02618,REP014,PRD08,2,2,Lead,827.93,OK,20250825,
OPP02619,REP025,PRD14,1,1,Closed Lost,60.2,OK,20260402,20260521
OPP02620,REP020,PRD12,4,1,Closed Won,83.26,OK,20250925,20260701
OPP02621,REP023,PRD07,4,5,Proposal,240.89,OK,20250704,
OPP02622,REP010,PRD03,5,4,Qualified,152.72,OK,20250810,
OPP02623,REP002,PRD02,5,2,Lead,37.72,OK,20260429,
OPP02624,REP040,PRD05,2,2,Closed Lost,1172.11,OK,20260609,20260819
OPP02625,REP004,PRD02,5,2,Qualified,248.88,OK,20260525,
OPP02626,REP004,PRD05,5,4,Proposal,3212.19,OK,20251110,
OPP02627,REP008,PRD15,3,2,Proposal,744.33,OK,20260521,
OPP02628,REP003,PRD09,3,2,Closed Lost,290.69,OK,20260721,20260901
OPP02629,REP029,PRD14,4,1,Proposal,30.09,OK,20260424,
OPP02630,REP011,PRD13,4,4,Proposal,147.69,OK,20260402,
OPP02631,REP001,PRD08,4,4,Qualified,3525.28,OK,20260901,
OPP02632,REP016,PRD14,2,2,Qualified,68.67,OK,20260421,
OPP02633,REP003,PRD02,3,1,Closed Lost,79.6,OK,20250920,20260807
OPP02634,REP018,PRD13,5,3,Lead,74.41,OK,20260711,
OPP02635,REP003,PRD10,3,5,Lead,21.59,OK,20251226,
OPP02636,REP018,PRD04,5,2,Qualified,124.39,OK,20251107,
OPP02637,REP012,PRD10,3,3,Lead,16.93,OK,20260619,
OPP02638,REP004,PRD09,5,2,Proposal,5.81,OK,20250830,
OPP02639,REP031,PRD10,3,4,Lead,72.07,OK,20250729,
OPP02640,REP015,PRD01,4,5,Closed Lost,26.35,OK,20260218,20260225
OPP02641,REP033,PRD01,4,1,Qualified,77.83,OK,20260308,
OPP02642,REP027,PRD10,3,5,Proposal,60.72,OK,20260122,
OPP02643,REP012,PRD03,3,2,Closed Won,94.02,OK,20250923,20251021
OPP02644,REP025,PRD06,1,1,Qualified,203.75,OK,20260326,
OPP02645,REP038,PRD10,5,2,Closed Lost,75.83,OK,20251113,20260407
OPP02646,REP009,PRD04,3,3,Closed Lost,96.82,OK,20251105,20260816
OPP02647,REP010,PRD10,5,2,Closed Won,49.68,OK,20250831,20260331
OPP02648,REP036,PRD14,5,2,Lead,34.95,OK,20250914,
OPP02649,REP022,PRD03,5,3,Lead,371.4,OK,20260323,
OPP02650,REP040,PRD07,2,3,Qualified,259.05,OK,20260713,
OPP02651,REP008,PRD11,3,4,Qualified,924.26,OK,20250728,
OPP02652,REP023,PRD02,4,3,Lead,219.56,OK,20260604,
OPP02653,REP037,PRD11,3,5,Lead,2005.1,OK,20251109,
OPP02654,REP032,PRD09,4,2,Lead,294.77,OK,20260606,
OPP02655,REP019,PRD03,1,4,Lead,838.0,OK,20251103,
OPP02656,REP012,PRD03,3,4,Proposal,126.47,OK,20250814,
OPP02657,REP030,PRD15,4,1,Lead,1135.82,OK,20250920,
OPP02658,REP022,PRD15,5,2,Lead,2556.76,OK,20260318,
OPP02659,REP007,PRD04,3,1,Proposal,78.89,OK,20251210,
OPP02660,REP013,PRD04,5,3,Closed Won,235.13,OK,20251128,20260505
OPP02661,REP033,PRD01,4,2,Qualified,14.78,OK,20260827,
OPP02662,REP028,PRD07,2,2,Closed Won,37.16,OK,20260126,20260515
OPP02663,REP001,PRD11,4,2,Qualified,3779.31,OK,20260219,
OPP02664,REP016,PRD13,2,5,Lead,172.3,OK,20260104,
OPP02665,REP005,PRD10,5,2,Qualified,66.91,OK,20250916,
OPP02666,REP029,PRD01,4,5,Closed Won,38.8,OK,20250811,20260110
OPP02667,REP026,PRD13,3,1,Lead,191.88,OK,20260720,
OPP02668,REP015,PRD08,4,1,Proposal,543.74,OK,20251031,
OPP02669,REP020,PRD01,4,2,Qualified,34.89,OK,20250815,
OPP02670,REP034,PRD02,1,1,Lead,94.94,OK,20260410,
OPP02671,REP013,PRD14,5,3,Lead,13.17,OK,20250706,
OPP02672,REP011,PRD06,4,2,Qualified,420.37,OK,20260601,
OPP02673,REP039,PRD06,1,2,Proposal,196.89,OK,20250910,
OPP02674,REP030,PRD08,4,2,Closed Lost,3453.22,OK,20260217,20260822
OPP02675,REP003,PRD14,3,4,Closed Lost,146.5,OK,20251206,20260112
OPP02676,REP021,PRD06,2,2,Closed Won,518.53,OK,20250723,20251230
OPP02677,REP012,PRD12,3,4,Lead,507.82,OK,20251113,
OPP02678,REP023,PRD10,4,3,Qualified,7.59,OK,20260215,
OPP02679,REP029,PRD10,4,2,Lead,35.6,OK,20250905,
OPP02680,REP026,PRD01,3,4,Closed Won,72.97,OK,20260706,20260717
OPP02681,REP004,PRD07,5,1,Closed Won,144.92,OK,20260228,20260730
OPP02682,REP037,PRD05,3,1,Lead,1027.21,OK,20260508,
OPP02683,REP030,PRD12,4,1,Proposal,43.45,OK,20260704,
OPP02684,REP024,PRD12,1,2,Lead,215.78,OK,20260718,
OPP02685,REP001,PRD13,4,2,Lead,52.69,OK,20260125,
OPP02686,REP038,PRD14,5,4,Closed Lost,114.75,OK,20250912,20260519
OPP02687,REP019,PRD05,1,1,Lead,944.79,OK,20260830,
OPP02688,REP030,PRD02,4,5,Lead,194.19,OK,20260501,
OPP02689,REP039,PRD14,1,1,Lead,146.57,OK,20251124,
OPP02690,REP033,PRD03,4,3,Proposal,618.81,OK,20260418,
OPP02691,REP003,PRD09,3,4,Qualified,907.95,OK,20260426,
OPP02692,REP039,PRD13,1,3,Qualified,179.67,OK,20260416,
OPP02693,REP026,PRD09,3,1,Qualified,348.64,OK,20251125,
OPP02694,REP018,PRD03,5,1,Qualified,680.84,OK,20260615,
OPP02695,REP040,PRD05,2,1,Lead,1430.56,OK,20250807,
OPP02696,REP004,PRD04,5,1,Lead,40.04,OK,20260124,
OPP02697,REP004,PRD06,5,4,Proposal,245.04,OK,20260610,
OPP02698,REP032,PRD10,4,1,Lead,70.34,OK,20260630,
OPP02699,REP033,PRD04,4,3,Lead,64.01,OK,20260124,
OPP02700,REP006,PRD02,2,4,Lead,261.03,OK,20251226,
OPP02701,REP015,PRD06,4,2,Closed Lost,47.65,OK,20260128,20260220
OPP02702,REP012,PRD07,3,2,Proposal,168.61,OK,20251029,
OPP02703,REP001,PRD13,4,1,Closed Won,114.45,OK,20250917,20251020
OPP02704,REP024,PRD13,1,4,Proposal,44.75,OK,20260328,
OPP02705,REP022,PRD13,5,2,Proposal,88.66,OK,20260828,
OPP02706,REP011,PRD14,4,2,Qualified,57.47,OK,20260521,
OPP02707,REP029,PRD05,4,2,Lead,719.1,OK,20251227,
OPP02708,REP011,PRD12,4,1,Proposal,73.82,OK,20250820,
OPP02709,REP019,PRD07,1,5,Lead,26.4,OK,20260430,
OPP02710,REP025,PRD09,1,2,Closed Won,225.74,OK,20260813,20260823
OPP02711,REP024,PRD09,1,2,Proposal,752.93,OK,20260823,
OPP02712,REP039,PRD12,1,1,Qualified,188.26,OK,20260707,
OPP02713,REP016,PRD09,2,1,Closed Lost,549.23,OK,20260103,20260706
OPP02714,REP025,PRD03,1,1,Closed Won,172.5,OK,20260221,20260308
OPP02715,REP012,PRD03,3,2,Lead,417.16,OK,20260506,
OPP02716,REP020,PRD01,4,4,Qualified,61.93,OK,20250730,
OPP02717,REP003,PRD09,3,2,Lead,140.4,OK,20260728,
OPP02718,REP009,PRD04,3,3,Proposal,90.79,OK,20260809,
OPP02719,REP008,PRD11,3,3,Proposal,3365.67,OK,20251026,
OPP02720,REP038,PRD05,5,4,Closed Won,56.83,OK,20251005,20260726
OPP02721,REP023,PRD09,4,1,Lead,117.08,OK,20260617,
OPP02722,REP010,PRD13,5,2,Lead,102.47,OK,20251115,
OPP02723,REP012,PRD08,3,2,Proposal,1936.94,OK,20251110,
OPP02724,REP013,PRD11,5,2,Lead,2947.82,OK,20251215,
OPP02725,REP015,PRD11,4,1,Proposal,1350.55,OK,20251130,
OPP02726,REP016,PRD08,2,1,Qualified,3767.08,OK,20251010,
OPP02727,REP003,PRD13,3,3,Qualified,111.49,OK,20250806,
OPP02728,REP002,PRD02,5,2,Closed Lost,402.73,OK,20260528,20260612
OPP02729,REP001,PRD03,4,1,Lead,744.01,OK,20260607,
OPP02730,REP018,PRD13,5,2,Lead,236.51,OK,20251207,
OPP02731,REP038,PRD15,5,2,Qualified,507.79,OK,20251026,
OPP02732,REP013,PRD02,5,2,Lead,89.69,OK,20260120,
OPP02733,REP021,PRD03,2,4,Proposal,489.5,OK,20260309,
OPP02734,REP006,PRD14,2,2,Lead,18.82,OK,20250825,
OPP02735,REP021,PRD06,2,2,Lead,186.72,OK,20250909,
OPP02736,REP016,PRD10,2,3,Lead,14.17,OK,20260501,
OPP02737,REP032,PRD02,4,2,Closed Lost,117.97,OK,20260508,20260823
OPP02738,REP029,PRD14,4,3,Closed Lost,25.66,OK,20260314,20260827
OPP02739,REP011,PRD02,4,3,Qualified,20.15,OK,20260203,
OPP02740,REP002,PRD03,5,3,Qualified,641.37,OK,20260811,
OPP02741,REP015,PRD10,4,3,Lead,18.96,OK,20260624,
OPP02742,REP009,PRD08,3,5,Proposal,1732.74,OK,20250713,
OPP02743,REP012,PRD07,3,3,Lead,181.23,OK,20260813,
OPP02744,REP007,PRD15,3,1,Lead,1284.9,OK,20260525,
OPP02745,REP020,PRD14,4,2,Lead,61.14,OK,20250929,
OPP02746,REP012,PRD08,3,5,Lead,4440.91,OK,20260521,
OPP02747,REP022,PRD12,5,1,Qualified,204.65,OK,20251028,
OPP02748,REP032,PRD03,4,1,Closed Won,181.52,OK,20251027,20260604
OPP02749,REP032,PRD09,4,1,Qualified,947.63,OK,20250919,
OPP02750,REP038,PRD07,5,5,Qualified,61.3,OK,20250924,
OPP02751,REP021,PRD04,2,4,Lead,103.03,OK,20250920,
OPP02752,REP034,PRD13,1,4,Proposal,35.17,OK,20260211,
OPP02753,REP035,PRD05,3,1,Lead,2918.36,OK,20260824,
OPP02754,REP031,PRD07,3,2,Proposal,180.14,OK,20260328,
OPP02755,REP002,PRD11,5,3,Lead,3110.82,OK,20260519,
OPP02756,REP035,PRD09,3,1,Qualified,688.34,OK,20260125,
OPP02757,REP015,PRD15,4,2,Closed Lost,941.87,OK,20260427,20260901
OPP02758,REP029,PRD12,4,2,Closed Won,225.84,OK,20260716,20260830
OPP02759,REP001,PRD10,4,1,Qualified,22.16,OK,20250802,
OPP02760,REP028,PRD08,2,1,Lead,6214.13,REVIEW,20251114,
OPP02761,REP029,PRD08,4,5,Qualified,3084.15,OK,20260202,
OPP02762,REP038,PRD08,5,4,Qualified,966.07,OK,20260512,
OPP02763,REP026,PRD09,3,4,Closed Lost,139.02,OK,20251023,20260620
OPP02764,REP032,PRD08,4,3,Closed Won,3024.67,OK,20260512,20260519
OPP02765,REP027,PRD05,3,5,Qualified,231.3,OK,20260507,
OPP02766,REP037,PRD09,3,1,Lead,513.24,OK,20260318,
OPP02767,REP038,PRD06,5,3,Qualified,33.88,OK,20260104,
OPP02768,REP014,PRD13,2,2,Proposal,281.15,OK,20250811,
OPP02769,REP025,PRD02,1,2,Qualified,184.26,OK,20260708,
OPP02770,REP012,PRD07,3,5,Qualified,53.21,OK,20260128,
OPP02771,REP008,PRD14,3,4,Lead,173.71,OK,20260419,
OPP02772,REP017,PRD02,4,2,Qualified,97.11,OK,20250719,
OPP02773,REP034,PRD04,1,1,Lead,7.97,OK,20260323,
OPP02774,REP015,PRD10,4,1,Lead,96.76,OK,20260224,
OPP02775,REP039,PRD01,1,1,Closed Won,12.05,OK,20260302,20260425
OPP02776,REP037,PRD12,3,3,Qualified,256.68,OK,20260720,
OPP02777,REP010,PRD03,5,1,Lead,504.77,OK,20250918,
OPP02778,REP030,PRD03,4,1,Qualified,87.62,OK,20251228,
OPP02779,REP022,PRD15,5,3,Lead,73.2,OK,20251016,
OPP02780,REP027,PRD01,3,1,Lead,40.04,OK,20260222,
OPP02781,REP007,PRD03,3,2,Lead,720.41,OK,20260613,
OPP02782,REP017,PRD03,4,2,Closed Won,369.77,OK,20260310,20260501
OPP02783,REP035,PRD15,3,1,Lead,972.13,OK,20260523,
OPP02784,REP009,PRD15,3,3,Closed Won,533.3,OK,20250911,20251122
OPP02785,REP019,PRD12,1,2,Lead,57.62,OK,20260612,
OPP02786,REP026,PRD03,3,2,Proposal,82.78,OK,20251215,
OPP02787,REP012,PRD10,3,1,Proposal,34.59,OK,20260516,
OPP02788,REP037,PRD09,3,2,Closed Lost,726.38,OK,20260715,20260820
OPP02789,REP037,PRD14,3,1,Proposal,56.97,OK,20250816,
OPP02790,REP030,PRD15,4,2,Closed Lost,2021.71,OK,20260808,20260815
OPP02791,REP011,PRD13,4,2,Qualified,88.1,OK,20250823,
OPP02792,REP030,PRD07,4,1,Closed Lost,191.28,OK,20260302,20260717
OPP02793,REP040,PRD13,2,5,Lead,135.55,OK,20260801,
OPP02794,REP036,PRD04,5,1,Qualified,10.4,OK,20260513,
OPP02795,REP027,PRD13,3,2,Closed Won,209.67,OK,20251017,20260816
OPP02796,REP037,PRD01,3,1,Qualified,19.67,OK,20260815,
OPP02797,REP039,PRD08,1,2,Proposal,1516.78,OK,20250726,
OPP02798,REP026,PRD14,3,2,Qualified,49.42,OK,20251115,
OPP02799,REP004,PRD06,5,2,Qualified,653.49,OK,20251130,
OPP02800,REP016,PRD04,2,3,Lead,117.09,OK,20251206,
OPP02801,REP013,PRD15,5,2,Lead,0.0,REVIEW,20250817,
OPP02802,REP008,PRD06,3,2,Lead,431.95,OK,20260113,
OPP02803,REP010,PRD09,5,1,Qualified,383.88,OK,20250729,
OPP02804,REP013,PRD05,5,2,Lead,559.31,OK,20260623,
OPP02805,REP019,PRD11,1,3,Lead,911.31,OK,20250812,
OPP02806,REP031,PRD01,3,5,Proposal,64.98,OK,20260409,
OPP02807,REP009,PRD07,3,2,Closed Won,16.22,OK,20251205,20260321
OPP02808,REP029,PRD10,4,2,Qualified,74.17,OK,20260416,
OPP02809,REP035,PRD03,3,2,Lead,22.27,OK,20260629,
OPP02810,REP034,PRD07,1,4,Lead,55.59,OK,20260731,
OPP02811,REP016,PRD10,2,4,Closed Won,32.01,OK,20260508,20260601
OPP02812,REP010,PRD13,5,2,Qualified,313.79,OK,20250727,
OPP02813,REP033,PRD04,4,2,Lead,164.66,OK,20260107,
OPP02814,REP018,PRD07,5,1,Lead,50.13,OK,20260419,
