opp_id,rep_id,product_id,channel,region_raw,stage,deal_value,created_date,close_date
OPP02285,REP035,PRD06,Outbound,E.,Qualified,146.66,2026-09-01,
OPP02286,REP023,PRD08,Referral,W.,Proposal,1127.03,11/15/2025,
OPP02287,REP040,PRD11,Outbound,SOUTH,Lead,637.69,2026-07-04,
OPP02288,REP039,PRD04,Web Signup,NORTH,Qualified,43.86,2025-08-29,
OPP02289,REP036,PRD05,Partner,Centrl,Proposal,993.29,16-Jul-2025,
OPP02290,REP026,PRD14,Web Signup,E.,Lead,205.98,25-Aug-2025,
OPP02291,REP035,PRD11,Inbound,E.,Proposal,1867.48,07/14/2025,
OPP02292,REP037,PRD10,Outbound,E.,Lead,23.2,2026-01-23,
OPP02293,REP010,PRD11,Inbound,Centrl,Proposal,2581.85,18-Dec-2025,
OPP02294,REP020,PRD15,Outbound,WEST,Closed Lost,2609.31,03-Aug-2025,09/18/2025
OPP02295,REP032,PRD12,Outbound,west ,Lead,264.35,2026-05-09,
OPP02296,REP021,PRD04,Outbound,SOUTH,Lead,91.26,2026-08-01,
OPP02297,REP002,PRD14,Inbound,Central,Lead,66.95,11-Feb-2026,
OPP02298,REP009,PRD05,Inbound,EAST,Lead,1171.61,28-Jul-2026,
OPP02299,REP030,PRD14,Inbound,W.,Closed Lost,36.96,2026-05-22,2026-08-12
OPP02300,REP007,PRD07,Outbound,East,Proposal,148.21,2026-05-12,
OPP02301,REP018,PRD05,Inbound,Central,Lead,1092.01,09/06/2025,
OPP02302,REP014,PRD02,Partner,South ,Closed Lost,33.74,2026-08-24,2026-08-30
OPP02303,REP034,PRD01,Outbound,N.,Proposal,11.5,2025-10-30,
OPP02304,REP017,PRD08,Referral,West,Qualified,1361.22,04-Feb-2026,
OPP02305,REP030,PRD15,Referral,West,Lead,1554.84,2025-09-06,
OPP02306,REP006,PRD11,Outbound,South,Lead,2316.95,03/01/2026,
OPP02307,REP011,PRD13,Outbound,west,Proposal,39.67,09/03/2025,
OPP02308,REP027,PRD05,Outbound,E.,Lead,260.41,05-Aug-2026,
OPP02309,REP029,PRD12,Inbound,W.,Closed Won,253.3,2025-12-08,2026-02-06
OPP02310,REP018,PRD07,Inbound,CENTRAL,Proposal,86.21,2026-08-24,
OPP02311,REP021,PRD07,Inbound,SOUTH,Qualified,42.18,14-Mar-2026,
OPP02312,REP012,PRD14,Outbound,east,Lead,207.8,2026-05-03,
OPP02313,REP038,PRD15,Partner,Central,Proposal,4143.91,08/24/2025,
OPP02314,REP034,PRD03,Outbound,NORTH,Lead,234.3,01-Mar-2026,
OPP02315,REP031,PRD08,Referral,EAST,Lead,1624.37,2026-06-08,
OPP02316,REP029,PRD02,Inbound,,Lead,275.45,05-Jan-2026,
OPP02317,REP011,PRD07,Partner,West,Lead,78.91,2025-08-17,
OPP02318,REP025,PRD07,Inbound,N.,Qualified,97.24,2026-01-09,
OPP02319,REP040,PRD09,Partner,South,Proposal,542.34,2025-09-08,
OPP02320,REP015,PRD05,Inbound,West,Lead,1566.43,2026-06-06,
OPP02321,REP037,PRD13,Outbound,EAST,Closed Won,156.29,10/02/2025,2026-03-27
OPP02322,REP004,PRD15,Outbound,CENTRAL,Qualified,640.95,2025-08-15,
OPP02323,REP040,PRD15,Inbound,,Closed Lost,838.85,2026-03-01,2026-07-08
OPP02324,REP018,PRD07,Inbound,CENTRAL,Qualified,173.04,11/17/2025,
OPP02325,REP013,PRD11,Referral,Central,Qualified,2392.2,10/04/2025,
OPP02326,REP024,PRD10,Web Signup,,Closed Won,26.75,13-Jul-2025,10/27/2025
OPP02327,REP036,PRD10,Partner,central,Qualified,59.64,2025-07-12,
OPP02328,REP024,PRD09,Outbound,North,Qualified,970.0,2025-11-08,
OPP02329,REP017,PRD09,Outbound,WEST,Closed Lost,110.11,07/24/2026,08/09/2026
OPP02330,REP010,PRD04,Inbound,central,Lead,74.11,08/14/2026,
OPP02331,REP005,PRD01,Outbound,Central,Qualified,15.51,08/09/2026,
OPP02332,REP018,PRD14,Partner,CENTRAL,Qualified,56.73,21-Jan-2026,
OPP02333,REP021,PRD15,Referral,SOUTH,Lead,1276.54,2025-11-10,
OPP02334,REP010,PRD07,Referral,Centrl,Lead,134.0,2026-04-18,
OPP02335,REP002,PRD15,Web Signup,central,Lead,5928.38,2025-10-10,
OPP02336,REP004,PRD15,Outbound,Central,Lead,249.38,2026-01-28,
OPP02337,REP025,PRD04,Partner, North,Closed Won,90.67,2025-10-03,29-Jul-2026
OPP02338,REP010,PRD02,Partner,CENTRAL,Qualified,0.0,2025-07-26,
OPP02339,REP029,PRD05,Outbound,West,Qualified,1415.84,2026-03-21,
OPP02340,REP017,PRD11,Partner,west,Qualified,2287.5,2026-06-02,
OPP02341,REP013,PRD02,Inbound,Central,Qualified,158.16,01/31/2026,
OPP02342,REP006,PRD13,Outbound,SOUTH,Proposal,209.8,2026-08-14,
OPP02343,REP023,PRD13,Inbound,west ,Closed Won,198.98,2025-08-22,2025-12-02
OPP02344,REP026,PRD02,Inbound,E.,Qualified,136.54,2025-09-01,
OPP02345,REP025,PRD03,Outbound,N.,Closed Lost,131.06,07/24/2026,08/15/2026
OPP02346,REP037,PRD15,Referral,east,Lead,1295.55,2026-08-04,
OPP02347,REP031,PRD06,Inbound,EAST,Proposal,311.87,2026-04-09,
OPP02348,REP009,PRD07,Inbound,east,Closed Won,33.44,2025-08-16,2026-02-26
OPP02349,REP034,PRD08,Inbound, North,Closed Lost,2573.07,10-Nov-2025,2026-04-01
OPP02350,REP036,PRD07,Referral,Centrl,Lead,13.69,11/03/2025,
OPP02351,REP023,PRD10,Inbound,west ,Qualified,39.73,2026-01-18,
OPP02352,REP002,PRD06,Inbound,,Proposal,255.18,2025-09-21,
OPP02353,REP010,PRD11,Outbound,Central,Lead,435.29,2025-10-01,
OPP02354,REP040,PRD15,Inbound,S.,Qualified,3629.42,2025-12-28,
OPP02355,REP002,PRD06,Web Signup,central,Closed Won,34.84,2026-08-03,03-Aug-2026
OPP02356,REP026,PRD14,Referral,east,Proposal,155.33,08/07/2025,
OPP02357,REP001,PRD14,Outbound,west,Closed Won,50.03,2025-07-13,2026-01-18
OPP02358,REP026,PRD12,Referral,east,Closed Lost,908.4,2025-08-08,2026-08-09
OPP02359,REP011,PRD05,Partner,west,Lead,685.23,2026-04-12,
OPP02360,REP033,PRD09,Partner,West,Lead,345.45,27-Apr-2026,
OPP02361,REP009,PRD02,Outbound,E.,Lead,113.44,28-Oct-2025,
OPP02362,REP016,PRD06,Partner,South,Qualified,309.51,2025-11-20,
OPP02363,REP040,PRD03,Referral,South ,Closed Lost,294.02,2025-07-31,2026-06-21
OPP02364,REP031,PRD08,Inbound,east,Lead,1503.54,12/25/2025,
OPP02365,REP027,PRD08,Referral,east,Closed Won,1697.5,03/10/2026,2026-04-27
OPP02366,REP004,PRD05,Referral,CENTRAL,Lead,1256.39,2026-05-23,
OPP02367,REP015,PRD07,Outbound,west,Lead,69.33,2026-03-09,
OPP02368,REP034,PRD11,Partner,North,Closed Lost,1347.72,2026-01-30,2026-03-01
OPP02369,REP034,PRD10,Referral,N.,Closed Lost,114.74,2026-04-19,2026-05-12
OPP02370,REP013,PRD03,Outbound,CENTRAL,Qualified,404.6,28-Jul-2026,
OPP02371,REP033,PRD04,Inbound,WEST,Closed Won,34.38,2025-08-13,2025-10-21
OPP02372,REP036,PRD15,Inbound,Centrl,Proposal,2229.61,12/24/2025,
OPP02373,REP035,PRD04,Inbound,EAST,Lead,86.38,2026-08-08,
OPP02374,REP026,PRD04,Outbound,E.,Closed Lost,61.84,2025-08-08,06/15/2026
OPP02375,REP035,PRD06,Inbound,EAST,Lead,35.54,26-Aug-2025,
OPP02376,REP025,PRD12,Web Signup,NORTH,Qualified,484.55,30-Jun-2026,
OPP02377,REP029,PRD07,Referral,west,Lead,49.63,2026-02-08,
OPP02378,REP028,PRD04,Outbound,S.,Proposal,103.36,2026-03-02,
OPP02379,REP006,PRD05,Web Signup,S.,Closed Lost,781.74,2026-03-15,2026-03-31
OPP02380,REP002,PRD14,Outbound,Central,Closed Won,84.28,2026-06-23,06/23/2026
OPP02381,REP004,PRD14,Referral,Centrl,Lead,94.93,04/16/2026,
OPP02382,REP024,PRD01,Inbound,N.,Closed Won,53.9,06-Dec-2025,2026-03-29
OPP02383,REP013,PRD08,Inbound,Centrl,Proposal,3943.38,02/25/2026,
OPP02384,REP008,PRD10,Partner,,Lead,109.74,08-Jan-2026,
OPP02385,REP008,PRD02,Partner,E.,Lead,49.67,06/29/2026,
OPP02386,REP031,PRD06,Referral,east,Closed Won,68.86,2026-04-16,08/08/2026
OPP02387,REP032,PRD09,Outbound,west,Proposal,793.32,2026-07-22,
OPP02388,REP001,PRD14,Referral,W.,Lead,71.21,12/02/2025,
OPP02389,REP039,PRD10,Inbound,North,Closed Won,10.64,2026-09-01,09/01/2026
OPP02390,REP018,PRD13,Outbound,CENTRAL,Closed Won,110.95,2025-10-28,10/30/2025
OPP02391,REP004,PRD08,Outbound,central,Closed Won,988.2,05/18/2026,2026-05-22
OPP02392,REP024,PRD08,Inbound,N.,Qualified,938.4,31-Dec-2025,
OPP02393,REP007,PRD10,Referral,East,Qualified,24.22,2026-08-28,
OPP02394,REP005,PRD05,Web Signup,CENTRAL,Lead,297.09,03/30/2026,
OPP02395,REP011,PRD07,Referral,west,Proposal,77.48,2025-07-11,
OPP02396,REP037,PRD07,Referral,EAST,Proposal,115.89,2026-03-21,
OPP02397,REP008,PRD10,Inbound,E.,Qualified,10.3,2025-07-05,
OPP02398,REP004,PRD02,Partner,CENTRAL,Closed Won,89.68,04/22/2026,20-Jun-2026
OPP02399,REP028,PRD02,Partner,south,Lead,87.42,2025-09-22,
OPP02400,REP008,PRD03,Web Signup,east,Qualified,824.37,2025-12-10,
OPP02401,REP037,PRD09,Partner,East,Proposal,220.46,2026-08-19,
OPP02402,REP024,PRD06,Partner,N.,Proposal,185.15,2026-01-04,
OPP02403,REP026,PRD12,Inbound,E.,Qualified,191.58,05/26/2026,
OPP02404,REP020,PRD06,Referral,WEST,Lead,185.02,07/21/2026,
OPP02405,REP025,PRD11,Outbound,north,Proposal,3343.33,2025-08-19,
OPP02406,REP030,PRD09,Web Signup,west,Lead,218.78,10/22/2025,
OPP02407,REP037,PRD07,Inbound,E.,Proposal,73.38,2026-02-06,
OPP02408,REP009,PRD04,Inbound,EAST,Proposal,92.53,09/14/2025,
OPP02409,REP037,PRD06,Referral,E.,Lead,36.25,2025-08-07,
OPP02410,REP008,PRD02,Outbound,E.,Lead,364.41,2025-12-30,
OPP02411,REP002,PRD09,Referral,Central,Qualified,148.08,11-Aug-2026,
OPP02412,REP009,PRD03,Inbound,EAST,Proposal,801.75,2026-05-20,
OPP02413,REP024,PRD07,Web Signup,North,Lead,31.68,04/19/2026,
OPP02414,REP014,PRD12,Inbound,S.,Closed Won,446.2,2026-06-25,2026-07-03
OPP02415,REP038,PRD05,Inbound,Central ,Lead,564.93,09/16/2025,
OPP02416,REP040,PRD03,Outbound,South ,Qualified,69.56,2026-07-31,
OPP02417,REP006,PRD14,Referral,SOUTH,Qualified,78.92,2025-10-15,
OPP02418,REP001,PRD02,Inbound,W.,Proposal,283.35,05/06/2026,
OPP02419,REP021,PRD11,Partner,south,Closed Won,1492.34,08/31/2025,2026-04-17
OPP02420,REP040,PRD11,Outbound,South,Closed Lost,199.65,21-Aug-2025,2026-02-05
OPP02421,REP020,PRD11,Outbound,W.,Qualified,758.2,2025-10-13,
OPP02422,REP010,PRD02,Web Signup,Centrl,Lead,33.38,03-Jan-2026,
OPP02423,REP005,PRD02,Partner,central,Proposal,292.17,2026-02-15,
OPP02424,REP037,PRD04,Outbound,East,Lead,24.85,2026-01-22,
OPP02425,REP018,PRD04,Referral,Central,Proposal,138.38,03/05/2026,
OPP02426,REP025,PRD08,Outbound,North,Closed Won,0.0,2026-05-05,2026-07-07
OPP02427,REP039,PRD11,Inbound,North,Proposal,79.29,08-Mar-2026,
OPP02428,REP022,PRD14,Outbound,central,Lead,138.24,20-Jun-2026,
OPP02429,REP019,PRD07,Outbound,NORTH,Lead,79.9,2026-01-31,
OPP02430,REP037,PRD08,Outbound,east,Closed Won,1676.47,2026-01-01,01/30/2026
OPP02431,REP003,PRD07,Outbound,East,Proposal,138.31,12/08/2025,
OPP02432,REP005,PRD05,Inbound,central,Lead,1137.25,2025-10-17,
OPP02433,REP034,PRD02,Outbound,north,Qualified,127.87,26-Sep-2025,
OPP02434,REP035,PRD09,Outbound,E.,Closed Lost,314.87,11/01/2025,12-Dec-2025
OPP02435,REP010,PRD12,Inbound,central,Proposal,264.22,2025-11-08,
OPP02436,REP029,PRD04,Web Signup,WEST,Proposal,73.72,2026-06-18,
OPP02437,REP013,PRD06,Inbound,Central ,Proposal,138.35,2026-06-30,
OPP02438,REP036,PRD02,Outbound,Central ,Lead,149.09,2026-03-04,
OPP02439,REP024,PRD12,Outbound,north,Lead,182.4,2026-05-15,
OPP02440,REP025,PRD05,Partner,N.,Closed Won,511.12,2025-10-05,2026-05-01
OPP02441,REP023,PRD12,Inbound,W.,Proposal,530.66,04/08/2026,
OPP02442,REP019,PRD02,Web Signup,North,Closed Won,95.86,2025-12-12,2026-06-05
OPP02443,REP031,PRD02,Outbound,east,Lead,66.48,02/28/2026,
OPP02444,REP040,PRD13,Partner,SOUTH,Qualified,313.72,2026-06-28,
OPP02445,REP024,PRD09,Referral,N.,Proposal,847.16,01/25/2026,
OPP02446,REP025,PRD11,Inbound,North,Proposal,1374.84,05-Oct-2025,
OPP02447,REP009,PRD06,Inbound,EAST,Closed Lost,362.58,2025-09-12,2025-11-12
OPP02448,REP035,PRD13,Referral,,Qualified,152.72,25-Feb-2026,
OPP02449,REP005,PRD04,Outbound,Central,Qualified,21.77,04-Aug-2025,
OPP02450,REP034,PRD12,Inbound,north,Closed Won,320.79,18-Dec-2025,04/24/2026
OPP02451,REP005,PRD07,Outbound,central,Closed Won,64.07,2025-10-27,12/01/2025
OPP02452,REP015,PRD04,Referral,WEST,Lead,28.19,2026-01-12,
OPP02453,REP019,PRD04,Referral,North,Lead,89.96,2026-04-06,
OPP02454,REP023,PRD15,Inbound,W.,Lead,643.54,2026-05-07,
OPP02455,REP005,PRD09,Outbound,Centrl,Qualified,181.46,2026-08-06,
OPP02456,REP021,PRD03,Partner,south,Lead,958.14,11-Aug-2025,
OPP02457,REP014,PRD07,Inbound,SOUTH,Proposal,107.17,21-Feb-2026,
OPP02458,REP017,PRD13,Inbound,WEST,Qualified,224.49,2026-01-22,
OPP02459,REP022,PRD01,Inbound,central,Lead,45.51,16-Nov-2025,
OPP02460,REP030,PRD05,Outbound,West,Lead,1116.15,2025-07-28,
OPP02461,REP016,PRD03,Outbound,south,Lead,1085.68,2026-05-14,
OPP02462,REP028,PRD13,Web Signup,SOUTH,Closed Won,18.51,2026-06-20,2026-08-12
OPP02463,REP035,PRD03,Outbound,east,Proposal,284.76,01/14/2026,
OPP02464,REP013,PRD07,Referral,,Qualified,64.19,2025-09-15,
OPP02465,REP004,PRD14,Partner,Centrl,Qualified,52.16,2026-06-27,
OPP02466,REP013,PRD11,Outbound,CENTRAL,Qualified,2335.16,2025-09-21,
OPP02467,REP001,PRD05,Partner,W.,Closed Won,590.62,2025-10-20,2025-12-06
OPP02468,REP001,PRD02,Inbound,west,Lead,218.84,2025-07-13,
OPP02469,REP028,PRD01,Outbound,S.,Proposal,20.02,2025-08-20,
OPP02470,REP017,PRD13,Partner,WEST,Closed Lost,70.86,2025-12-23,2026-02-11
OPP02471,REP012,PRD06,Inbound,East,Lead,501.23,12/04/2025,
OPP02472,REP011,PRD08,Outbound,West,Proposal,404.47,2026-05-11,
OPP02473,REP036,PRD02,Web Signup,Central ,Closed Lost,423.92,04/19/2026,2026-08-30
OPP02474,REP013,PRD07,Outbound,Centrl,Closed Won,226.91,09/07/2025,2026-04-21
OPP02475,REP012,PRD04,Inbound,east,Proposal,71.48,2026-01-21,
OPP02476,REP033,PRD06,Inbound,west,Lead,157.18,31-Aug-2025,
OPP02477,REP038,PRD02,Outbound,Central,Lead,77.02,2025-07-20,
OPP02478,REP007,PRD07,Inbound,east,Lead,38.66,23-Aug-2025,
OPP02479,REP031,PRD15,Partner,E.,Qualified,2877.39,2025-12-04,
OPP02480,REP012,PRD07,Inbound,E.,Proposal,44.94,2026-06-13,
OPP02481,REP021,PRD04,Outbound,South ,Lead,36.06,2025-10-12,
OPP02482,REP020,PRD02,Partner,west ,Lead,19.62,2025-09-13,
OPP02483,REP030,PRD02,Outbound,WEST,Proposal,125.56,03/18/2026,
OPP02484,REP021,PRD09,Outbound,S.,Proposal,130.18,2025-10-07,
OPP02485,REP002,PRD06,Inbound,Central,Proposal,246.39,2025-08-06,
OPP02486,REP005,PRD03,Inbound,Central ,Lead,421.32,2026-06-27,
OPP02487,REP004,PRD11,Inbound,Central ,Proposal,3856.33,08/12/2025,
OPP02488,REP018,PRD09,Inbound,central,Closed Won,277.43,11/11/2025,2026-06-21
OPP02489,REP009,PRD12,Partner,east,Proposal,34.06,05-Jun-2026,
OPP02490,REP026,PRD07,Referral,East,Lead,56.98,05/06/2026,
OPP02491,REP033,PRD13,Inbound,,Qualified,142.85,24-Jul-2026,
OPP02492,REP037,PRD15,Referral,EAST,Lead,526.31,2025-07-26,
OPP02493,REP027,PRD02,Outbound,EAST,Lead,151.36,04/27/2026,
OPP02494,REP026,PRD11,Partner,EAST,Lead,1205.75,05/31/2026,
OPP02495,REP012,PRD09,Outbound,east,Lead,626.92,2025-11-15,
OPP02496,REP022,PRD15,Inbound,Central ,Closed Lost,318.31,2026-04-04,2026-05-15
OPP02497,REP038,PRD06,Inbound,Central,Closed Won,187.61,11/26/2025,2026-03-12
OPP02498,REP017,PRD12,Inbound,W.,Closed Lost,410.42,2026-02-06,2026-07-29
OPP02499,REP030,PRD10,Outbound,WEST,Lead,45.53,27-Oct-2025,
OPP02500,REP020,PRD03,Outbound,W.,Qualified,667.13,30-Jul-2025,
OPP02501,REP021,PRD08,Inbound,SOUTH,Qualified,1575.44,2026-01-10,
OPP02502,REP010,PRD02,Inbound,central,Lead,154.69,2026-02-18,
OPP02503,REP033,PRD03,Web Signup,WEST,Lead,42.56,2026-07-26,
OPP02504,REP010,PRD03,Partner,Centrl,Proposal,149.93,2026-05-20,
OPP02505,REP025,PRD05,Partner,NORTH,Proposal,311.63,2026-07-11,
OPP02506,REP017,PRD06,Referral,W.,Lead,341.6,2025-08-20,
OPP02507,REP033,PRD08,Inbound,WEST,Qualified,2966.44,2025-09-10,
OPP02508,REP035,PRD03,Partner,E.,Closed Won,437.91,02/06/2026,2026-07-04
OPP02509,REP023,PRD15,Partner,West,Lead,4535.9,10/18/2025,
OPP02510,REP033,PRD09,Inbound,W.,Closed Lost,62.1,2026-05-25,07/02/2026
OPP02511,REP008,PRD10,Referral,E.,Closed Won,11.14,2026-08-16,2026-08-22
OPP02512,REP029,PRD14,Inbound,W.,Qualified,78.31,2026-08-30,
OPP02513,REP023,PRD14,Web Signup,WEST,Proposal,28.31,19-Jul-2025,
OPP02514,REP023,PRD10,Inbound,West,Lead,85.88,2026-04-27,
OPP02515,REP022,PRD03,Outbound,central,Proposal,713.79,04/08/2026,
OPP02516,REP034,PRD03,Outbound,,Qualified,930.14,07/11/2026,
OPP02517,REP006,PRD13,Web Signup,S.,Lead,127.11,08/30/2026,
OPP02518,REP031,PRD08,Partner,East,Qualified,2159.27,07/15/2026,
OPP02519,REP002,PRD04,Inbound,Central,Proposal,42.68,03/28/2026,
OPP02520,REP010,PRD02,Referral,central,Lead,71.07,2026-07-29,
OPP02521,REP017,PRD09,Inbound,W.,Proposal,471.14,03/10/2026,
OPP02522,REP012,PRD13,Inbound,E.,Lead,46.65,2026-05-01,
OPP02523,REP011,PRD03,Partner,west,Qualified,229.5,2026-01-30,
OPP02524,REP014,PRD02,Outbound,South ,Qualified,112.99,2025-11-20,
OPP02525,REP016,PRD13,Outbound,south,Qualified,139.79,2025-07-24,
OPP02526,REP024,PRD01,Referral, North,Proposal,44.52,2026-03-08,
OPP02527,REP031,PRD06,Inbound,EAST,Qualified,159.79,12/21/2025,
OPP02528,REP039,PRD09,Web Signup,NORTH,Closed Won,513.34,2025-07-26,2026-03-01
OPP02529,REP015,PRD07,Outbound,West,Lead,32.73,08/18/2025,
OPP02530,REP013,PRD02,Inbound,Centrl,Lead,148.57,2026-07-05,
OPP02531,REP005,PRD01,Web Signup,CENTRAL,Lead,86.71,08/19/2026,
OPP02532,REP028,PRD04,Inbound,SOUTH,Lead,86.27,2026-04-07,
OPP02533,REP028,PRD13,Inbound,S.,Lead,263.0,2025-12-31,
OPP02534,REP020,PRD07,Referral,West,Qualified,103.44,11/04/2025,
OPP02535,REP012,PRD02,Outbound,E.,Qualified,107.23,2025-09-19,
OPP02536,REP031,PRD14,Outbound,E.,Lead,326.18,2026-01-12,
OPP02537,REP003,PRD08,Referral,east,Lead,779.76,2026-01-07,
OPP02538,REP017,PRD11,Inbound,west,Qualified,2607.69,2026-01-27,
OPP02539,REP030,PRD07,Referral,,Qualified,152.85,2026-08-22,
OPP02540,REP022,PRD02,Inbound,central,Proposal,211.48,2025-08-16,
OPP02541,REP019,PRD05,Inbound,N.,Closed Won,564.42,12/21/2025,2026-08-01
OPP02542,REP021,PRD08,Referral,South,Lead,2829.12,2026-05-01,
OPP02543,REP013,PRD07,Web Signup,Central ,Proposal,329.2,2026-04-05,
OPP02544,REP020,PRD08,Web Signup,W.,Lead,3564.4,2025-11-15,
OPP02545,REP026,PRD10,Partner,EAST,Qualified,78.95,11/17/2025,
OPP02546,REP033,PRD09,Web Signup,WEST,Qualified,116.18,2026-01-03,
OPP02547,REP006,PRD15,Partner,South ,Proposal,732.37,08-Mar-2026,
OPP02548,REP011,PRD03,Inbound,west,Lead,598.51,08-Apr-2026,
OPP02549,REP027,PRD13,Inbound,E.,Closed Won,73.82,07/25/2025,2026-04-24
OPP02550,REP030,PRD14,Web Signup,west,Lead,3.72,22-Oct-2025,
OPP02551,REP016,PRD03,Outbound,South ,Lead,1826.46,11/27/2025,
OPP02552,REP028,PRD08,Outbound,South,Lead,3604.47,2026-07-21,
OPP02553,REP037,PRD10,Partner,EAST,Lead,35.79,2026-08-29,
OPP02554,REP032,PRD14,Inbound,WEST,Proposal,279.37,2026-03-01,
OPP02555,REP030,PRD07,Outbound,west,Qualified,71.21,2025-11-17,
OPP02556,REP010,PRD04,Referral,Central,Lead,75.21,2026-07-19,
OPP02557,REP006,PRD08,Partner,SOUTH,Qualified,3036.93,02-Aug-2025,
OPP02558,REP023,PRD09,Outbound,west,Qualified,468.73,09/12/2025,
OPP02559,REP013,PRD01,Inbound,Central,Qualified,125.57,2025-08-16,
OPP02560,REP024,PRD14,Partner, North,Lead,95.99,2025-12-31,
OPP02561,REP032,PRD14,Outbound,West,Closed Won,184.37,2025-12-20,2025-12-27
OPP02562,REP014,PRD03,Referral,S.,Lead,427.28,2026-08-16,
OPP02563,REP017,PRD11,Inbound,W.,Proposal,3337.41,2026-07-10,
OPP02564,REP022,PRD15,Outbound,CENTRAL,Qualified,720.75,2025-07-04,
OPP02565,REP025,PRD09,Outbound, North,Lead,679.62,2026-03-18,
OPP02566,REP004,PRD03,Referral,Central ,Lead,72.25,2025-12-07,
OPP02567,REP027,PRD07,Inbound,East,Qualified,35.66,10/13/2025,
OPP02568,REP007,PRD04,Outbound,East,Closed Won,18.33,03/25/2026,2026-08-11
OPP02569,REP008,PRD13,Referral,east,Lead,126.5,2025-11-18,
OPP02570,REP019,PRD03,Outbound,north,Closed Lost,361.09,12-Mar-2026,2026-03-23
OPP02571,REP025,PRD12,Outbound,N.,Qualified,232.77,2025-07-21,
OPP02572,REP003,PRD04,Referral,E.,Qualified,25.59,10/26/2025,
OPP02573,REP032,PRD06,Partner,west,Proposal,202.62,2025-10-22,
OPP02574,REP019,PRD11,Outbound,north,Qualified,2300.62,2025-09-28,
OPP02575,REP016,PRD03,Partner,south,Proposal,294.6,2026-08-16,
OPP02576,REP034,PRD03,Partner,north,Closed Lost,645.09,2026-04-13,2026-04-27
OPP02577,REP006,PRD09,Web Signup,,Qualified,451.53,04/20/2026,
OPP02578,REP030,PRD07,Outbound,west ,Proposal,276.71,2026-05-07,
OPP02579,REP004,PRD09,Inbound,Centrl,Proposal,203.88,2025-09-20,
OPP02580,REP005,PRD07,Inbound,central,Proposal,140.75,2026-03-22,
OPP02581,REP016,PRD15,Outbound,South ,Lead,3975.89,2026-02-23,
OPP02582,REP008,PRD06,Partner,east,Qualified,252.11,03/11/2026,
OPP02583,REP011,PRD13,Inbound,W.,Lead,129.17,2025-10-17,
OPP02584,REP038,PRD09,Outbound,Central ,Lead,461.43,11/03/2025,
OPP02585,REP012,PRD02,Outbound,East,Qualified,191.2,06/08/2026,
OPP02586,REP008,PRD11,Outbound,EAST,Qualified,1225.49,07/17/2026,
OPP02587,REP033,PRD15,Outbound,WEST,Proposal,345.51,2026-03-07,
OPP02588,REP023,PRD07,Referral,WEST,Qualified,78.64,2025-11-16,
OPP02589,REP019,PRD08,Outbound,NORTH,Qualified,3151.81,2026-04-07,
OPP02590,REP021,PRD01,Inbound,S.,Lead,83.37,12/24/2025,
OPP02591,REP040,PRD05,Referral,SOUTH,Lead,1045.48,11/17/2025,
OPP02592,REP033,PRD01,Outbound,West,Qualified,58.06,23-Apr-2026,
OPP02593,REP009,PRD08,Inbound,EAST,Proposal,991.41,27-Feb-2026,
OPP02594,REP011,PRD08,Outbound,west,Qualified,4104.65,2026-02-17,
OPP02595,REP005,PRD02,Outbound,CENTRAL,Lead,177.39,2025-10-10,
OPP02596,REP004,PRD09,Inbound,Central,Qualified,160.2,2025-11-19,
OPP02597,REP005,PRD01,Referral,central,Qualified,86.04,2025-07-05,
OPP02598,REP015,PRD06,Partner,W.,Closed Lost,555.16,2026-05-04,2026-08-22
OPP02599,REP031,PRD15,Inbound,EAST,Lead,718.58,2025-07-29,
OPP02600,REP006,PRD12,Web Signup,south,Closed Won,103.88,2025-11-22,2026-07-13
OPP02601,REP018,PRD10,Outbound,Centrl,Lead,106.55,2026-03-08,
OPP02602,REP008,PRD14,Outbound,East,Lead,37.53,22-Dec-2025,
OPP02603,REP030,PRD06,Outbound,west,Lead,599.4,09/22/2025,
OPP02604,REP026,PRD05,Inbound,east,Qualified,527.59,07/24/2026,
OPP02605,REP033,PRD08,Referral,west ,Lead,5470.03,10/21/2025,
OPP02606,REP018,PRD14,Partner,central,Lead,188.64,03/18/2026,
OPP02607,REP032,PRD12,Outbound,WEST,Lead,25.0,2025-09-02,
OPP02608,REP007,PRD06,Outbound,EAST,Lead,74.29,01/04/2026,
OPP02609,REP038,PRD11,Inbound,Centrl,Lead,709.37,2026-03-30,
OPP02610,REP035,PRD15,Inbound,EAST,Lead,1068.96,2026-03-09,
OPP02611,REP022,PRD14,Outbound,Centrl,Lead,63.35,2025-11-11,
OPP02612,REP018,PRD09,Partner,CENTRAL,Qualified,703.98,10-Sep-2025,
OPP02613,REP028,PRD03,Outbound,south,Qualified,607.09,21-Mar-2026,
OPP02614,REP039,PRD12,Partner,north,Qualified,1130.57,2026-06-15,
OPP02615,REP028,PRD01,Outbound,South ,Qualified,3.26,2025-07-12,
OPP02616,REP021,PRD08,Inbound,South,Lead,591.45,01/25/2026,
OPP02617,REP007,PRD14,Partner,East,Closed Lost,119.86,2025-12-13,2026-03-19
OPP02618,REP014,PRD08,Inbound,SOUTH,Lead,827.93,2025-08-25,
OPP02619,REP025,PRD14,Outbound,N.,Closed Lost,60.2,2026-04-02,05/21/2026
OPP02620,REP020,PRD12,Outbound,West,Closed Won,83.26,2025-09-25,07/01/2026
